event_id,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets
39824,UDP,235.0,2.0,2.0,60.0,344.0
39831,UDP,85320937.0,2.0,2.0,106.0,223.0
39834,UDP,30668.0,1.0,1.0,46.0,62.0
39865,TCP,9450.0,2.0,0.0,0.0,0.0
39866,TCP,254541.0,9.0,9.0,742.0,6569.0
39870,TCP,48257.0,3.0,4.0,440.0,860.0
39883,TCP,82055.0,3.0,4.0,431.0,2267.0
39891,UDP,30620.0,1.0,1.0,51.0,116.0
39903,TCP,23302.0,1.0,1.0,0.0,0.0
39914,TCP,35.0,3.0,0.0,31.0,0.0
39917,TCP,3.0,2.0,0.0,12.0,0.0
39921,TCP,1204.0,3.0,0.0,31.0,0.0
39925,UDP,31264.0,4.0,2.0,160.0,336.0
39928,TCP,208.0,2.0,1.0,37.0,6.0
39932,TCP,42.0,1.0,1.0,0.0,0.0
39935,TCP,27.0,1.0,1.0,0.0,0.0
39941,UDP,30856.0,1.0,1.0,56.0,84.0
39949,UDP,1024.0,2.0,2.0,72.0,114.0
39971,UDP,31003.0,4.0,2.0,160.0,336.0
39977,UDP,64578055.0,2.0,2.0,88.0,495.0
39990,UDP,60876.0,4.0,2.0,168.0,310.0
40001,TCP,116088395.0,16.0,14.0,377.0,390.0
40006,UDP,165.0,2.0,2.0,72.0,136.0
40009,UDP,179.0,2.0,2.0,116.0,148.0
40010,UDP,31087.0,4.0,2.0,136.0,182.0
40013,UDP,31924.0,4.0,4.0,184.0,524.0
40047,TCP,161.0,1.0,1.0,6.0,6.0
40056,UDP,31146.0,4.0,2.0,160.0,336.0
40060,TCP,22.0,1.0,1.0,6.0,6.0
40061,TCP,18.0,1.0,1.0,6.0,6.0
40070,UDP,30825.0,1.0,1.0,56.0,72.0
40076,UDP,279.0,2.0,2.0,64.0,306.0
40079,TCP,100.0,3.0,0.0,49.0,0.0
40099,TCP,53.0,1.0,1.0,0.0,0.0
40129,TCP,10731094.0,25.0,20.0,7882.0,3368.0
40160,TCP,53.0,1.0,1.0,0.0,0.0
40192,UDP,1150.0,2.0,2.0,96.0,148.0
40194,UDP,193.0,2.0,2.0,92.0,248.0
40195,UDP,163.0,2.0,2.0,92.0,284.0
40215,UDP,31012.0,1.0,1.0,51.0,67.0
40223,UDP,159.0,2.0,2.0,104.0,212.0
40227,UDP,31078.0,2.0,2.0,104.0,180.0
40255,UDP,31029.0,1.0,1.0,49.0,114.0
40272,UDP,31953919.0,3.0,3.0,149.0,480.0
40279,UDP,198.0,2.0,2.0,148.0,404.0
40281,TCP,3.0,2.0,0.0,31.0,0.0
40282,TCP,54497.0,2.0,1.0,12.0,0.0
40298,TCP,470952.0,1.0,1.0,6.0,31.0
40302,UDP,25.0,13.0,0.0,3029.0,0.0
40308,TCP,32107.0,1.0,1.0,0.0,0.0
40317,UDP,31543.0,2.0,2.0,68.0,182.0
40326,TCP,105936240.0,13.0,11.0,31.0,0.0
40327,TCP,45.0,1.0,1.0,0.0,0.0
40338,UDP,91171088.0,3.0,3.0,187.0,483.0
40345,TCP,3.0,2.0,0.0,31.0,0.0
40347,TCP,55.0,1.0,2.0,6.0,12.0
40355,TCP,54.0,2.0,1.0,31.0,6.0
40378,UDP,97191.0,1.0,1.0,41.0,125.0
40385,TCP,1.0,2.0,0.0,31.0,0.0
40409,UDP,30708.0,1.0,1.0,62.0,78.0
40413,UDP,30862.0,1.0,1.0,54.0,70.0
40438,TCP,3982.0,14.0,10.0,15460.0,60.0
40450,UDP,31230.0,2.0,2.0,82.0,254.0
40452,TCP,115851218.0,31.0,38.0,717.0,37833.0
40463,UDP,30592.0,1.0,1.0,50.0,66.0
40467,UDP,30936.0,1.0,1.0,47.0,75.0
40471,TCP,114482334.0,32.0,23.0,13329.0,2684.0
40474,UDP,132905.0,2.0,2.0,62.0,392.0
40497,UDP,71335.0,2.0,2.0,62.0,172.0
40505,UDP,89444878.0,2.0,2.0,92.0,415.0
40512,UDP,49749833.0,3.0,3.0,149.0,404.0
40513,UDP,132314.0,1.0,1.0,42.0,207.0
40514,UDP,66439.0,1.0,1.0,46.0,151.0
40515,UDP,132950.0,1.0,1.0,42.0,195.0
40519,TCP,116131026.0,23.0,18.0,1226.0,6075.0
40525,UDP,30517.0,1.0,1.0,56.0,72.0
40526,TCP,67.0,1.0,1.0,0.0,0.0
40535,TCP,66.0,3.0,0.0,18.0,0.0
40563,UDP,68149753.0,3.0,3.0,209.0,484.0
40603,TCP,719443.0,8.0,6.0,645.0,3413.0
40610,UDP,27291.0,2.0,2.0,68.0,182.0
40647,UDP,31172.0,1.0,1.0,42.0,106.0
40659,UDP,106168.0,1.0,1.0,42.0,70.0
40670,TCP,3517.0,2.0,0.0,12.0,0.0
40688,TCP,100309512.0,24.0,30.0,2819.0,5314.0
40694,TCP,103199.0,9.0,7.0,559.0,3834.0
40715,UDP,30673.0,2.0,2.0,94.0,204.0
40720,UDP,193.0,2.0,2.0,76.0,172.0
40741,UDP,31549.0,2.0,2.0,90.0,196.0
40746,TCP,66369.0,3.0,0.0,0.0,0.0
40763,TCP,63977.0,3.0,0.0,0.0,0.0
40764,UDP,119575.0,2.0,2.0,66.0,186.0
40765,UDP,214.0,2.0,2.0,70.0,174.0
40778,TCP,115683719.0,21.0,18.0,873.0,4345.0
40804,UDP,32128.0,1.0,1.0,57.0,142.0
40822,UDP,620193.0,2.0,2.0,106.0,194.0
40839,TCP,99901076.0,14.0,13.0,694.0,2010.0
40845,TCP,5984815.0,3.0,1.0,12.0,0.0
40848,TCP,3029.0,2.0,0.0,12.0,0.0
40855,TCP,252163.0,3.0,3.0,318.0,1792.0
40860,TCP,1325716.0,3.0,4.0,473.0,166.0
40864,TCP,76739609.0,13.0,12.0,920.0,3623.0
40878,UDP,66556332.0,4.0,4.0,136.0,426.0
40881,UDP,189.0,2.0,2.0,78.0,110.0
40882,UDP,30899.0,2.0,2.0,88.0,256.0
40884,UDP,150.0,2.0,2.0,88.0,120.0
40885,UDP,149.0,2.0,2.0,86.0,118.0
40893,UDP,183.0,2.0,2.0,78.0,180.0
40898,UDP,216.0,2.0,2.0,80.0,112.0
40900,UDP,955.0,2.0,2.0,80.0,200.0
40914,UDP,63446.0,2.0,2.0,90.0,306.0
40918,UDP,31154.0,2.0,2.0,88.0,200.0
40933,UDP,145.0,2.0,2.0,86.0,142.0
40948,UDP,31548.0,2.0,2.0,68.0,168.0
40950,UDP,32058.0,2.0,2.0,84.0,228.0
40978,TCP,116586690.0,19.0,23.0,970.0,15077.0
40984,TCP,41176975.0,14.0,14.0,947.0,5526.0
40986,TCP,6904810.0,18.0,19.0,714.0,26492.0
40990,TCP,117357285.0,34.0,43.0,1576.0,50569.0
40991,UDP,175.0,2.0,2.0,58.0,148.0
40993,UDP,165.0,2.0,2.0,70.0,166.0
40995,UDP,170.0,2.0,2.0,70.0,166.0
41005,UDP,30641.0,1.0,1.0,69.0,135.0
41010,UDP,101903.0,1.0,1.0,56.0,188.0
41033,UDP,30748.0,1.0,1.0,42.0,58.0
41035,UDP,30550.0,1.0,1.0,51.0,111.0
41037,UDP,30365402.0,2.0,2.0,97.0,141.0
41038,UDP,79706503.0,2.0,2.0,135.0,311.0
41047,UDP,252223.0,1.0,1.0,44.0,60.0
41049,UDP,121779.0,1.0,1.0,49.0,225.0
41057,UDP,31535.0,1.0,1.0,49.0,147.0
41060,UDP,60711.0,1.0,1.0,43.0,277.0
41066,TCP,20554012.0,8.0,6.0,454.0,1474.0
41082,TCP,1197838.0,5.0,4.0,584.0,1684.0
41083,TCP,5106348.0,6.0,6.0,890.0,5489.0
41089,TCP,98855663.0,20.0,17.0,2395.0,2365.0
41097,TCP,71237369.0,14.0,17.0,3224.0,7783.0
41117,TCP,86434056.0,20.0,19.0,2306.0,4237.0
41124,TCP,98374195.0,16.0,13.0,2495.0,2899.0
41159,UDP,175.0,2.0,2.0,68.0,260.0
41170,UDP,30952.0,2.0,2.0,70.0,226.0
41172,UDP,61226.0,2.0,2.0,68.0,690.0
41176,UDP,30941.0,2.0,2.0,76.0,294.0
41179,UDP,67629353.0,4.0,4.0,150.0,214.0
41181,UDP,33441.0,2.0,2.0,68.0,260.0
41189,UDP,100105.0,2.0,2.0,90.0,652.0
41213,UDP,61737.0,2.0,2.0,68.0,458.0
41238,UDP,171.0,2.0,2.0,74.0,204.0
41239,UDP,135.0,2.0,2.0,66.0,98.0
41251,UDP,30824.0,2.0,2.0,68.0,224.0
41258,UDP,1092.0,2.0,2.0,82.0,236.0
41260,UDP,189.0,2.0,2.0,148.0,404.0
41266,UDP,30669.0,2.0,2.0,68.0,196.0
41269,UDP,167.0,2.0,2.0,66.0,166.0
41276,TCP,5244218.0,3.0,1.0,12.0,0.0
41279,TCP,728341.0,50.0,55.0,1010.0,105841.0
41292,UDP,30830.0,1.0,1.0,54.0,127.0
41305,UDP,60484.0,1.0,1.0,47.0,218.0
41307,UDP,4902578.0,2.0,2.0,93.0,258.0
41323,UDP,3500713.0,2.0,2.0,95.0,256.0
41326,UDP,243891.0,1.0,1.0,44.0,60.0
41329,UDP,30751.0,1.0,1.0,40.0,72.0
41334,UDP,61422.0,1.0,1.0,46.0,239.0
41335,UDP,30674.0,1.0,1.0,81.0,163.0
41340,UDP,30442.0,1.0,1.0,58.0,145.0
41341,UDP,30725.0,1.0,1.0,50.0,116.0
41382,TCP,2111.0,2.0,0.0,12.0,0.0
41397,TCP,3141.0,2.0,0.0,12.0,0.0
41441,UDP,143.0,2.0,2.0,86.0,118.0
41448,UDP,30836.0,2.0,2.0,88.0,220.0
41468,UDP,155.0,2.0,2.0,70.0,166.0
41470,UDP,137483.0,2.0,2.0,86.0,174.0
41472,UDP,233.0,2.0,2.0,88.0,184.0
41480,UDP,140.0,2.0,2.0,64.0,96.0
41487,UDP,31236.0,2.0,2.0,68.0,100.0
41497,UDP,93324.0,2.0,2.0,78.0,450.0
41503,UDP,49561679.0,4.0,4.0,162.0,644.0
41511,UDP,91400.0,2.0,2.0,74.0,200.0
41516,UDP,157.0,2.0,2.0,64.0,96.0
41517,UDP,61141.0,2.0,2.0,56.0,476.0
41527,UDP,142.0,2.0,2.0,76.0,108.0
41533,UDP,31034.0,2.0,2.0,94.0,226.0
41554,UDP,232635.0,4.0,4.0,142.0,440.0
41563,UDP,60910.0,2.0,2.0,72.0,414.0
41564,UDP,191.0,2.0,2.0,134.0,390.0
41568,UDP,788625.0,4.0,4.0,158.0,254.0
41572,UDP,30821.0,2.0,2.0,80.0,200.0
41585,TCP,192.0,1.0,1.0,6.0,6.0
41589,UDP,231.0,2.0,2.0,66.0,190.0
41595,TCP,1369273.0,8.0,8.0,787.0,3847.0
41609,TCP,64440.0,2.0,0.0,0.0,0.0
41611,TCP,83406.0,3.0,0.0,0.0,0.0
41616,UDP,30583.0,1.0,1.0,51.0,67.0
41622,UDP,30595.0,1.0,1.0,44.0,114.0
41628,UDP,34581.0,1.0,1.0,51.0,108.0
41629,UDP,251753.0,1.0,1.0,40.0,110.0
41653,TCP,2433.0,2.0,0.0,12.0,0.0
41672,TCP,96709409.0,17.0,16.0,1764.0,5642.0
41687,TCP,96557659.0,61.0,42.0,14753.0,32694.0
41692,TCP,5813448.0,8.0,8.0,376.0,5502.0
41702,UDP,30946.0,2.0,2.0,66.0,206.0
41714,UDP,30944.0,2.0,2.0,84.0,282.0
41722,UDP,152.0,2.0,2.0,94.0,126.0
41726,UDP,178.0,2.0,2.0,84.0,340.0
41741,UDP,182.0,2.0,2.0,132.0,388.0
41745,UDP,30817.0,2.0,2.0,66.0,184.0
41753,UDP,31159.0,2.0,2.0,92.0,284.0
41772,UDP,52527731.0,2.0,2.0,167.0,331.0
41773,UDP,30871.0,1.0,1.0,45.0,173.0
41781,UDP,60597.0,1.0,1.0,41.0,128.0
41796,UDP,30702.0,1.0,1.0,95.0,223.0
41809,UDP,898.0,1.0,1.0,71.0,139.0
41853,TCP,140031.0,3.0,5.0,431.0,2279.0
41856,TCP,68581.0,2.0,0.0,12.0,0.0
41861,TCP,60415143.0,10.0,10.0,496.0,526.0
41880,TCP,95237378.0,14.0,11.0,772.0,638.0
41883,TCP,449936.0,13.0,11.0,905.0,6062.0
41884,TCP,360146.0,13.0,12.0,900.0,6055.0
41888,TCP,114511.0,3.0,5.0,433.0,2279.0
41911,UDP,136.0,2.0,2.0,56.0,88.0
41921,UDP,1684208.0,4.0,4.0,122.0,954.0
41964,UDP,31174.0,2.0,2.0,68.0,100.0
41968,UDP,261.0,2.0,2.0,58.0,570.0
41979,UDP,193.0,2.0,2.0,136.0,392.0
42006,UDP,31325.0,2.0,2.0,68.0,458.0
42010,UDP,197.0,2.0,2.0,176.0,432.0
42021,TCP,20702.0,2.0,0.0,12.0,0.0
42060,UDP,30628.0,1.0,1.0,58.0,186.0
42071,TCP,1915837.0,9.0,11.0,703.0,3950.0
42088,TCP,77879.0,3.0,4.0,432.0,2278.0
42096,TCP,7535.0,2.0,0.0,12.0,0.0
42100,TCP,41801.0,2.0,0.0,12.0,0.0
42151,UDP,192.0,2.0,2.0,82.0,212.0
42165,UDP,220.0,2.0,2.0,58.0,570.0
42190,UDP,31248.0,2.0,2.0,80.0,198.0
42191,UDP,62201.0,2.0,2.0,70.0,106.0
42205,TCP,935157.0,8.0,8.0,725.0,5719.0
42208,UDP,30748.0,2.0,2.0,82.0,146.0
42219,TCP,77395.0,3.0,4.0,439.0,859.0
42228,UDP,355.0,2.0,2.0,92.0,248.0
42237,UDP,215.0,2.0,2.0,82.0,226.0
42243,TCP,4329843.0,5.0,1.0,123.0,46.0
42251,UDP,65676.0,2.0,2.0,80.0,148.0
42258,UDP,65900.0,2.0,2.0,80.0,176.0
42261,UDP,66787.0,2.0,2.0,80.0,176.0
42277,UDP,59291.0,2.0,2.0,80.0,180.0
42280,UDP,63559.0,2.0,2.0,80.0,272.0
42296,TCP,10982343.0,42.0,50.0,2078.0,66040.0
42314,UDP,63124.0,1.0,1.0,51.0,147.0
42315,UDP,458.0,1.0,1.0,66.0,130.0
42328,UDP,63710.0,1.0,1.0,51.0,163.0
42329,UDP,37281409.0,2.0,2.0,96.0,240.0
42335,UDP,62871.0,1.0,1.0,51.0,101.0
42362,UDP,64802.0,1.0,1.0,51.0,163.0
42369,TCP,177.0,2.0,0.0,12.0,0.0
42386,TCP,93788767.0,31.0,24.0,6573.0,3831.0
42398,UDP,34712.0,2.0,2.0,76.0,140.0
42411,UDP,186.0,2.0,2.0,90.0,122.0
42427,TCP,3.0,2.0,0.0,12.0,0.0
42452,TCP,3831033.0,5.0,6.0,568.0,183.0
42462,TCP,54136.0,3.0,0.0,0.0,0.0
42466,TCP,6065687.0,3.0,1.0,0.0,0.0
42472,UDP,185.0,2.0,2.0,92.0,284.0
42474,TCP,4325014.0,5.0,1.0,123.0,46.0
42479,TCP,10293492.0,9.0,9.0,739.0,7577.0
42486,TCP,11212123.0,25.0,23.0,810.0,27841.0
42493,UDP,516.0,1.0,1.0,66.0,130.0
42504,TCP,161.0,2.0,0.0,12.0,0.0
42521,UDP,245.0,2.0,2.0,56.0,568.0
42541,UDP,235.0,2.0,2.0,90.0,196.0
42544,UDP,195.0,2.0,2.0,64.0,96.0
42551,UDP,188.0,2.0,2.0,94.0,230.0
42557,UDP,207.0,2.0,2.0,92.0,248.0
42564,TCP,5680537.0,7.0,4.0,599.0,152.0
42575,TCP,95279.0,3.0,0.0,0.0,0.0
42592,UDP,188.0,2.0,2.0,94.0,230.0
42595,UDP,178.0,2.0,2.0,94.0,206.0
42604,UDP,195.0,2.0,2.0,80.0,180.0
42610,UDP,189.0,2.0,2.0,68.0,214.0
42628,TCP,5666451.0,9.0,6.0,346.0,5151.0
42643,TCP,115865717.0,24.0,23.0,1164.0,8736.0
42648,TCP,5666345.0,9.0,4.0,346.0,5151.0
42661,UDP,66422850.0,2.0,2.0,111.0,143.0
42671,UDP,31072.0,1.0,1.0,49.0,116.0
42677,UDP,61725.0,1.0,1.0,53.0,146.0
42681,UDP,853.0,1.0,1.0,60.0,125.0
42691,UDP,30927.0,1.0,1.0,77.0,159.0
42698,TCP,176.0,2.0,0.0,12.0,0.0
42700,TCP,3632.0,1.0,1.0,6.0,6.0
42702,TCP,2496968.0,8.0,9.0,342.0,5330.0
42714,TCP,248167.0,3.0,4.0,341.0,385.0
42721,UDP,31097.0,2.0,2.0,66.0,122.0
42768,UDP,235.0,2.0,2.0,58.0,570.0
42797,TCP,5576.0,2.0,0.0,12.0,0.0
42801,TCP,24307.0,2.0,0.0,12.0,0.0
42812,TCP,90935832.0,14.0,12.0,446.0,584.0
42832,TCP,244.0,2.0,0.0,0.0,0.0
42833,TCP,315.0,3.0,0.0,43.0,0.0
42841,TCP,43.0,1.0,1.0,0.0,0.0
42853,TCP,89773067.0,88.0,65.0,30336.0,15057.0
42862,UDP,207.0,2.0,2.0,72.0,414.0
42864,UDP,31131.0,2.0,2.0,66.0,194.0
42880,UDP,31570.0,2.0,2.0,86.0,206.0
42886,UDP,210.0,2.0,2.0,70.0,484.0
42904,TCP,194.0,1.0,1.0,0.0,0.0
42909,UDP,30612.0,1.0,1.0,51.0,83.0
42924,UDP,143.0,2.0,2.0,80.0,144.0
42934,TCP,4.0,2.0,0.0,37.0,0.0
42937,TCP,85.0,1.0,1.0,6.0,6.0
42949,UDP,30651.0,1.0,1.0,54.0,70.0
42954,UDP,31153.0,2.0,2.0,72.0,328.0
42971,TCP,2.0,1.0,1.0,0.0,0.0
42973,UDP,319.0,2.0,2.0,66.0,190.0
42978,UDP,30710.0,2.0,2.0,68.0,158.0
42992,TCP,3.0,2.0,0.0,12.0,0.0
42994,UDP,30259.0,1.0,1.0,58.0,186.0
43003,TCP,23.0,2.0,0.0,12.0,0.0
43008,UDP,185.0,2.0,2.0,72.0,328.0
43017,UDP,31013.0,2.0,2.0,86.0,118.0
43050,TCP,115796676.0,24.0,20.0,3228.0,3696.0
43051,TCP,123.0,2.0,0.0,12.0,0.0
43075,UDP,249.0,2.0,2.0,66.0,190.0
43076,UDP,191.0,2.0,2.0,66.0,166.0
43082,TCP,40.0,1.0,1.0,6.0,6.0
43088,TCP,19793.0,1.0,1.0,0.0,0.0
43121,UDP,513.0,1.0,1.0,51.0,83.0
43141,UDP,150.0,2.0,2.0,80.0,144.0
43143,UDP,4402929.0,4.0,4.0,112.0,1136.0
43149,TCP,2711.0,2.0,0.0,0.0,0.0
43156,TCP,149993.0,18.0,25.0,200.0,478.0
43162,TCP,201.0,2.0,0.0,12.0,0.0
43187,TCP,24578410.0,8.0,7.0,1005.0,3082.0
43197,TCP,5298582.0,3.0,1.0,12.0,0.0
43209,UDP,31090.0,2.0,2.0,72.0,328.0
43212,UDP,23919.0,2.0,2.0,150.0,314.0
43215,TCP,28475.0,1.0,1.0,6.0,6.0
43224,UDP,275.0,2.0,2.0,72.0,328.0
43243,UDP,60887.0,1.0,1.0,42.0,233.0
43246,UDP,30259.0,1.0,1.0,51.0,67.0
43267,UDP,289.0,2.0,2.0,56.0,568.0
43273,UDP,206.0,2.0,2.0,74.0,262.0
43276,UDP,235.0,2.0,2.0,56.0,568.0
43277,UDP,33040855.0,4.0,4.0,152.0,440.0
43279,UDP,6368109.0,4.0,4.0,220.0,862.0
43284,UDP,181.0,2.0,2.0,108.0,268.0
43291,UDP,196.0,2.0,2.0,108.0,224.0
43293,UDP,61372.0,2.0,2.0,56.0,476.0
43295,UDP,220.0,2.0,2.0,56.0,568.0
43297,UDP,144.0,2.0,2.0,70.0,102.0
43298,UDP,30784.0,2.0,2.0,74.0,220.0
43311,UDP,60977.0,2.0,2.0,68.0,690.0
43312,TCP,53.0,1.0,1.0,6.0,6.0
43313,TCP,56.0,1.0,1.0,6.0,6.0
43315,TCP,44.0,1.0,1.0,6.0,6.0
43332,UDP,30376.0,1.0,1.0,46.0,174.0
43334,TCP,8749.0,2.0,0.0,12.0,0.0
43354,TCP,61308067.0,10.0,10.0,880.0,657.0
43360,UDP,242.0,2.0,2.0,70.0,326.0
43361,UDP,16242517.0,4.0,4.0,166.0,454.0
43384,UDP,160.0,2.0,2.0,72.0,104.0
43388,UDP,266.0,2.0,2.0,66.0,500.0
43397,UDP,185.0,2.0,2.0,72.0,328.0
43399,TCP,199.0,1.0,1.0,6.0,6.0
43424,UDP,145.0,2.0,2.0,80.0,112.0
43438,UDP,161.0,2.0,2.0,58.0,122.0
43439,UDP,260.0,2.0,2.0,68.0,690.0
43455,UDP,186.0,2.0,2.0,80.0,112.0
43464,UDP,217.0,2.0,2.0,56.0,568.0
43473,TCP,59.0,1.0,1.0,6.0,6.0
43474,TCP,44.0,1.0,1.0,6.0,6.0
43480,UDP,30429.0,1.0,1.0,51.0,67.0
43493,UDP,31169.0,2.0,2.0,56.0,568.0
43495,UDP,149.0,2.0,2.0,80.0,112.0
43507,UDP,30587.0,1.0,1.0,39.0,295.0
43514,UDP,45391848.0,4.0,4.0,126.0,1018.0
43516,UDP,167.0,2.0,2.0,74.0,262.0
43517,UDP,221.0,2.0,2.0,80.0,112.0
43519,UDP,136.0,2.0,2.0,80.0,112.0
43538,TCP,57.0,1.0,1.0,6.0,6.0
43540,TCP,2079.0,2.0,0.0,6.0,0.0
43552,TCP,110776580.0,28.0,34.0,2053.0,11709.0
43559,TCP,85.0,1.0,1.0,6.0,6.0
43560,TCP,3.0,2.0,0.0,12.0,0.0
43561,TCP,2.0,2.0,0.0,12.0,0.0
43565,UDP,214.0,2.0,2.0,62.0,150.0
43584,UDP,184.0,2.0,2.0,66.0,166.0
43587,UDP,91125.0,1.0,1.0,45.0,185.0
43612,UDP,169671.0,2.0,2.0,48.0,146.0
43617,TCP,600033.0,2.0,0.0,12.0,0.0
43623,TCP,115971.0,2.0,1.0,0.0,0.0
43627,UDP,30503.0,1.0,1.0,49.0,91.0
43635,TCP,34181604.0,14.0,17.0,1962.0,18529.0
43643,TCP,64033895.0,112.0,150.0,6131.0,280649.0
43659,UDP,299177.0,2.0,2.0,64.0,236.0
43662,UDP,30864.0,2.0,2.0,88.0,200.0
43675,TCP,160.0,2.0,0.0,12.0,0.0
43680,TCP,23373403.0,5.0,3.0,31.0,0.0
43692,UDP,205.0,2.0,2.0,84.0,204.0
43693,UDP,163.0,2.0,2.0,60.0,264.0
43721,UDP,295.0,2.0,2.0,68.0,772.0
43722,TCP,165.0,2.0,0.0,12.0,0.0
43729,UDP,30897.0,1.0,1.0,41.0,69.0
43744,TCP,5946631.0,6.0,4.0,611.0,149.0
43749,TCP,5474047.0,9.0,7.0,380.0,6598.0
43752,TCP,5391931.0,9.0,8.0,380.0,6600.0
43760,TCP,65095393.0,18.0,23.0,1328.0,5813.0
43769,UDP,148.0,2.0,2.0,88.0,120.0
43770,UDP,159.0,2.0,2.0,60.0,220.0
43779,UDP,112.0,2.0,2.0,86.0,118.0
43803,TCP,21425.0,1.0,1.0,6.0,6.0
43814,UDP,774.0,2.0,2.0,60.0,116.0
43817,UDP,60926.0,2.0,2.0,68.0,152.0
43822,UDP,872.0,2.0,2.0,60.0,188.0
43832,TCP,65.0,2.0,0.0,12.0,0.0
43850,TCP,14.0,2.0,0.0,37.0,0.0
43858,UDP,153.0,2.0,2.0,60.0,188.0
43863,UDP,110.0,2.0,2.0,70.0,126.0
43880,TCP,5205546.0,3.0,1.0,12.0,0.0
43882,UDP,30677.0,1.0,1.0,43.0,71.0
43916,UDP,30990.0,2.0,2.0,64.0,120.0
43925,UDP,228.0,2.0,2.0,56.0,568.0
43927,TCP,128111.0,2.0,1.0,12.0,6.0
43931,UDP,2809222.0,2.0,2.0,95.0,168.0
43937,UDP,30918.0,1.0,1.0,45.0,109.0
43945,UDP,31136.0,1.0,1.0,52.0,68.0
43946,UDP,60740.0,1.0,1.0,39.0,71.0
43959,TCP,8992741.0,3.0,0.0,0.0,0.0
43965,TCP,15445661.0,1.0,5.0,0.0,0.0
43980,UDP,215854.0,2.0,2.0,64.0,276.0
43984,UDP,30713.0,2.0,2.0,64.0,160.0
44000,UDP,222.0,2.0,2.0,56.0,568.0
44015,UDP,30311.0,1.0,1.0,50.0,178.0
44019,UDP,30726.0,1.0,1.0,42.0,107.0
44022,UDP,100508002.0,2.0,2.0,95.0,282.0
44023,UDP,30327.0,1.0,1.0,42.0,90.0
44065,TCP,102518372.0,54.0,81.0,4966.0,115865.0
44080,TCP,1640.0,2.0,0.0,12.0,0.0
44083,UDP,169.0,2.0,2.0,56.0,88.0
44091,UDP,214.0,2.0,2.0,60.0,264.0
44092,UDP,195.0,2.0,2.0,66.0,386.0
44093,UDP,31331.0,2.0,2.0,66.0,210.0
44096,UDP,146.0,2.0,2.0,78.0,110.0
44099,UDP,30763.0,2.0,2.0,54.0,110.0
44114,UDP,181.0,2.0,2.0,66.0,98.0
44124,UDP,30692.0,2.0,2.0,72.0,182.0
44131,TCP,153.0,2.0,0.0,12.0,0.0
44162,UDP,31103.0,2.0,2.0,92.0,284.0
44172,UDP,204.0,2.0,2.0,92.0,284.0
44188,UDP,152.0,2.0,2.0,58.0,154.0
44193,TCP,20822392.0,11.0,12.0,1547.0,7070.0
44196,TCP,34899493.0,18.0,19.0,2467.0,13517.0
44207,TCP,101212769.0,64.0,75.0,4035.0,101922.0
44233,UDP,177.0,2.0,2.0,72.0,328.0
44237,UDP,178.0,2.0,2.0,74.0,298.0
44239,TCP,3.0,2.0,0.0,12.0,0.0
44253,UDP,162.0,2.0,2.0,80.0,274.0
44259,UDP,171.0,2.0,2.0,92.0,284.0
44272,UDP,31112.0,1.0,1.0,51.0,132.0
44282,TCP,357614.0,6.0,7.0,1453.0,761.0
44284,UDP,136.0,2.0,2.0,90.0,122.0
44292,TCP,118380920.0,75.0,100.0,2798.0,167414.0
44295,TCP,240909.0,40.0,53.0,1184.0,83938.0
44297,TCP,226500.0,14.0,11.0,1025.0,5008.0
44307,UDP,30703.0,2.0,2.0,72.0,104.0
44327,UDP,62533.0,2.0,2.0,80.0,218.0
44338,UDP,158.0,2.0,2.0,138.0,202.0
44348,UDP,31534.0,2.0,2.0,80.0,242.0
44350,UDP,30634.0,2.0,2.0,80.0,112.0
44358,TCP,244.0,3.0,1.0,92.0,6.0
44359,TCP,105.0,1.0,1.0,187.0,6.0
44377,TCP,116547290.0,24.0,25.0,3300.0,10486.0
44396,TCP,189.0,2.0,0.0,0.0,0.0
44397,TCP,367.0,2.0,0.0,12.0,0.0
44423,UDP,184.0,2.0,2.0,72.0,328.0
44424,UDP,151.0,2.0,2.0,86.0,182.0
44430,TCP,23387.0,2.0,1.0,1549.0,6.0
44434,UDP,217.0,2.0,2.0,64.0,96.0
44442,UDP,213.0,2.0,2.0,68.0,100.0
44452,UDP,242.0,2.0,2.0,86.0,204.0
44454,UDP,31120.0,2.0,2.0,70.0,538.0
44460,UDP,212.0,2.0,2.0,90.0,384.0
44482,UDP,346.0,2.0,2.0,92.0,284.0
44504,UDP,31628.0,2.0,2.0,68.0,100.0
44512,UDP,216.0,2.0,2.0,76.0,330.0
44517,UDP,31944.0,2.0,2.0,90.0,196.0
44526,UDP,31038.0,2.0,2.0,68.0,100.0
44546,UDP,31401.0,2.0,2.0,90.0,172.0
44547,UDP,32616.0,2.0,2.0,60.0,522.0
44567,UDP,170.0,2.0,2.0,64.0,96.0
44570,UDP,115144.0,2.0,2.0,72.0,186.0
44571,TCP,5562238.0,9.0,9.0,871.0,4419.0
44582,TCP,62160731.0,16.0,13.0,759.0,3995.0
44587,UDP,180.0,2.0,2.0,64.0,194.0
44594,UDP,62878.0,2.0,2.0,60.0,614.0
44595,UDP,92556.0,2.0,2.0,72.0,362.0
44607,UDP,31620.0,1.0,1.0,42.0,138.0
44619,UDP,118248339.0,2.0,2.0,103.0,339.0
